Timestamp,Username,Client_IP,Endpoint,HTTP_Method,HTTP_Status,Response_Time_ms,User_Agent,Session_ID,Request_ID,Hour,DayOfWeek,IsWeekend,IsSuccess,IsFailure,HTTP_Method_Encoded,Requests_Per_User,Requests_Per_IP,Requests_Per_Session,Unique_Endpoints_Per_User,Failure_Rate_Per_User,Average_Response_Time_User,Anomaly_Label,Risk_Score,Risk_Category,Detection_Reason
2026-07-14 22:45:21,Aarav Sharma,198.51.100.200,/login,POST,200,0.66,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,8ddaba7b-172e-41ae-acf6-e3479b6495c1,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:21,Aarav Sharma,198.51.100.200,/login,POST,200,0.67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,25a64ba7-aa1a-4940-a607-8b0740a2349e,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:21,Aarav Sharma,198.51.100.200,/login,POST,200,0.83,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,640dae22-5614-4d5f-b9dc-78566b1d0aff,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:22,Aarav Sharma,198.51.100.200,/login,POST,200,1.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,94d31dfd-6124-4b3a-8525-7091ba256f9d,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,48,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Response time was unusually high; Suspicious request pattern detected
2026-07-14 22:45:22,Aarav Sharma,198.51.100.200,/login,POST,200,0.9,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,55d75cd2-5c42-4688-b3ac-b8bd27e99745,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:22,Aarav Sharma,198.51.100.200,/login,POST,200,1.14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,e8ddfd0d-9e4e-4787-853b-4f1a92e81d46,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,43,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Response time was above normal range; Suspicious request pattern detected
2026-07-14 22:45:23,Aarav Sharma,198.51.100.200,/login,POST,200,0.92,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,99e78d02-6ae5-4aed-a872-cb7bb77379ad,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:23,Aarav Sharma,198.51.100.200,/login,POST,200,2.66,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,6036abdc-3f0a-47fb-bb73-c775591b5512,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,48,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Response time was unusually high; Suspicious request pattern detected
2026-07-14 22:45:24,Aarav Sharma,198.51.100.200,/login,POST,200,0.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,e4da780c-9a72-4a99-901f-92646c67cce5,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:24,Aarav Sharma,198.51.100.200,/login,POST,200,0.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,01b019b0-dccf-4ea6-9c52-549fc2f10616,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:24,Aarav Sharma,198.51.100.200,/login,POST,200,0.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,103339bf-9f85-4828-96e0-08d294625af9,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:25,Aarav Sharma,198.51.100.200,/login,POST,200,1.06,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,e2f5f94a-1a2d-4e7e-84ed-b89db5fe0b6c,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,43,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Response time was above normal range; Suspicious request pattern detected
2026-07-14 22:45:25,Aarav Sharma,198.51.100.200,/login,POST,200,0.64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,c6149bee-84c6-4ab4-ad67-117182c34ff8,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:26,Aarav Sharma,198.51.100.200,/login,POST,200,0.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,8e2b7c7d-c38c-4c19-ab84-df9c8215fe54,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:26,Aarav Sharma,198.51.100.200,/login,POST,200,0.69,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,28e3800b-2833-4563-a5ff-b937753d9c3a,22,Tuesday,0,1,0,1,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:26,Aarav Sharma,198.51.100.200,/api/v1/debug,GET,404,0.42,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,c67307a9-30f1-4327-a14b-690e386f00f0,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /api/v1/debug; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:26,Aarav Sharma,198.51.100.200,/wp-admin,GET,404,0.58,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,2c06bd83-6546-4bd9-95ba-ece8abcb2a37,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,-1,100,Critical Risk,Isolation Forest flagged this request as anomalous; Multiple anomalous requests from this user; Accessed sensitive endpoint /wp-admin; Received a client-side failure status
2026-07-14 22:45:27,Aarav Sharma,198.51.100.200,/admin,GET,404,0.11,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,da9e6384-54d0-4a4f-ab97-5840ba95f410,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /admin; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:27,Aarav Sharma,198.51.100.200,/api/v1/debug,GET,404,0.48,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,235a5dd8-44c6-4aae-a7f1-d604563e2798,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /api/v1/debug; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:27,Aarav Sharma,198.51.100.200,/admin,GET,404,0.16,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,945cdd15-6902-4b89-8144-744d8ae41455,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /admin; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:27,Aarav Sharma,198.51.100.200,/.git,GET,404,0.21,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,dacb3fdb-74b8-43b8-bde7-c6569adf7cfa,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /.git; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:27,Aarav Sharma,198.51.100.200,/admin,GET,404,0.15,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,0d284a17-9630-464d-8f32-347af8881192,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /admin; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/config,GET,404,0.15,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,437c2843-e0e2-4bc1-abdc-0f4475d3b2e6,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /config; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/backup,GET,404,0.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,6f4b60e1-fa0f-4e09-af25-59131df376f6,22,Tuesday,0,0,1,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,68,High Risk,Multiple anomalous requests from this user; Accessed sensitive endpoint /backup; Received a client-side failure status; High request volume from this user
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/dashboard,GET,302,0.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,afdcc77b-2bba-482e-bec8-e42da6dc8ef1,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,eb2cf9fd-3d34-4c82-8cf9-4f2ac94bd007,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/dashboard,GET,302,0.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,bfb6f034-cb6a-4424-9f1b-134043f2e0ca,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,f4719282-0d05-4443-9ac6-c31d2c55fa2f,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/products,GET,302,0.12,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,22891d4b-ff0c-4310-bd56-644933e15109,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.23,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,c5fef11c-429e-496b-aaab-721ec59246d3,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/dashboard,GET,302,0.08,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,396e5031-80f5-4633-acf6-1de0bfbce5e6,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.37,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,0ad9efc0-3876-4079-9fcf-1c7d85743a62,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/dashboard,GET,302,0.11,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,4107126f-b429-45c2-8785-54adee8900f1,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.26,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,af110cbc-5a0a-4763-871d-52495f13eb89,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/products,GET,302,0.13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,d4ebdd78-30a2-4764-96ff-57cc1ed43e75,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,7e3af519-d2f5-4e23-af35-966e84c2305d,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/profile,GET,302,0.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,a890ede9-d8ba-4c96-9140-a9c425464402,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,0f7b3f23-3227-4907-8135-6db0097260fe,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/profile,GET,302,0.09,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,31c8a9f9-69c0-42f9-b486-3b7e76b8ff90,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,ac6cd5c9-5849-474d-b181-9dc0d19ea453,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/dashboard,GET,302,0.11,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,38b4a7db-fe66-4f4d-ba01-cca19268b4b4,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.29,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,9597cc9d-5e21-4ceb-b7cd-3f662dd9c293,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/products,GET,302,0.08,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,dbf5c896-e7a8-4f63-8f77-913b89145c0c,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.32,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,4d3b97bd-4771-4848-a7b9-74bb0b286722,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/dashboard,GET,302,0.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,01599f36-3bbd-421a-a68b-578fac870aca,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,566fe148-98f1-425b-9a33-7be344aafcb4,6bf77c5b-b7d7-4a15-abff-f894d020c567,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/products,GET,302,0.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,19b10d63-7d58-45aa-8703-98582d08f6f9,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,0df22207-a7c1-4b2f-ba4e-f7c04d1a2790,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/products,GET,302,0.09,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,d3f01437-4832-42a3-a841-f5888576b93c,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/login,GET,200,0.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,566fe148-98f1-425b-9a33-7be344aafcb4,18087858-15f6-40a5-a976-43f83975b5ee,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
2026-07-14 22:45:28,Aarav Sharma,198.51.100.200,/profile,GET,302,0.1,python-requests/2.32.5,566fe148-98f1-425b-9a33-7be344aafcb4,43a074f2-e672-4aca-ab81-180015e904a1,22,Tuesday,0,1,0,0,638,1063,110,12,9.247648902821316,0.3390752351097179,1,38,Medium Risk,Multiple anomalous requests from this user; High request volume from this user; Suspicious request pattern detected
